,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
85,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,17,PI($p$),0.07636862821537639,0.1625233835760116,0.026413850208995397
86,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,17,LS-Prop,0.025269024992951937,0.053776105941555574,0.0028918695702374085
87,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,17,LS-Num,0.021581360873208968,0.045928228295485596,0.0021094021543622437
88,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,17,DM,-0.37646665651316147,-0.8011749883409318,0.6418813619430922
89,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,17,DM($0.75$),-0.15210353087872397,-0.3236981083718258,0.10478046536349826
90,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,18,PI($p$),-0.0689254253434393,-0.1466831813403724,0.02151595568813257
91,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,18,LS-Prop,-0.02796514455339553,-0.05951383468866611,0.003541896519349878
92,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,18,LS-Num,-0.03157816592356044,-0.06720286186819857,0.004516224643276177
93,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,18,DM,-0.400095299738259,-0.8514601268329187,0.72498434758633
94,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,18,DM($0.75$),-0.1753278727810984,-0.3731228357173939,0.13922065053378932
95,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,19,PI($p$),0.05636138191643041,0.1199450966468163,0.014386826209614102
96,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,19,LS-Prop,0.0012170884575745868,0.002590138632299066,6.708818134528077e-06
97,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,19,LS-Num,-0.0048664245003646744,-0.010356448638646931,0.00010725602840493188
98,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,19,DM,-0.4074700041045608,-0.8671545544335291,0.7519570212748123
99,0.05,1.25,14400,12,120lat0,0.5,100,0.1,0.1,19,DM($0.75$),-0.1520312710784149,-0.32354432916278153,0.10468093293339432
100,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,0,PI($p$),-0.06291206928578734,-0.1336487035292735,0.01786197595505564
101,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,0,LS-Prop,-0.029346913427728268,-0.06234379152885028,0.003886748342192744
102,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,0,LS-Num,-0.024045560466013142,-0.05108174025112566,0.0026093441870834715
103,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,0,DM,-0.421157700596233,-0.8946960623781688,0.8004810440350001
104,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,0,DM($0.75$),-0.1756660593740278,-0.3731802395941708,0.1392634912235627
105,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,1,PI($p$),-0.023134164360575415,-0.04914559494107307,0.0024152895021120266
106,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,1,LS-Prop,0.04858940700156174,0.10322202599179153,0.010654786649850086
107,0.05,1.25,14400,12,120lat1,0.5,100,0.1,0.1,1,LS-Num,0.04287511693124735,0.09108274225565394,0.008296065936809887
