,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
39,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,7,DM($0.75$),-0.11563307593967317,-0.2462108455133083,0.060619780448378166
40,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,PI($p$),0.5634834722621846,1.1997928880731927,1.4395029742710128
41,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,LS-Prop,0.008674665283034969,0.018470464929906782,0.0003411580747269164
42,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,LS-Num,0.015163499658385024,0.03228676606146408,0.0010424352627077086
43,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,DM,-0.6417720649870153,-1.3664882773654727,1.8672902121772572
44,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,DM($0.75$),-0.5355364186426725,-1.140286837184642,1.3002540710565542
45,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,PI($p$),0.5001774913741649,1.0649991108271357,1.1342231060625898
46,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,LS-Prop,-0.003923194545401254,-0.00835343208063044,6.977982752570581e-05
47,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,LS-Num,0.0005021937474309442,0.0010692922086668055,1.1433858275155352e-06
48,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,DM,-0.6293440247061941,-1.3400259673322186,1.795669593124648
49,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,DM($0.75$),-0.17208015437435104,-0.3664003569936456,0.13424922160507094
50,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,PI($p$),0.916380684688879,1.9511965876184316,3.807168123533812
51,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,LS-Prop,-0.12469511417692028,-0.2655061213531602,0.07049350047599903
52,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,LS-Num,-0.12224582230609633,-0.2602909853073194,0.06775139703225518
53,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,DM,-0.6395145276531313,-1.361681433205732,1.8541763255372166
54,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,DM($0.75$),-0.3879145975161297,-0.8259641998214142,0.6822168593866291
55,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,PI($p$),-0.5747024592417893,-1.2236808305810296,1.4973947751314785
56,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,LS-Prop,-0.12759909099262842,-0.2716893918519885,0.07381512564490335
57,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,LS-Num,-0.11898960632648634,-0.25335771225375137,0.06419013035845468
58,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,DM,-0.6400148011814241,-1.3627466368024361,1.8570783961163508
59,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,DM($0.75$),-0.14512387512953515,-0.3090039048900839,0.09548341323732001
60,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,PI($p$),-0.40437074760217667,-0.861003331952547,0.7413267376333877
61,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,LS-Prop,-0.11890449347434627,-0.2531764863621182,0.06409833324666782
62,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,LS-Num,-0.0905265092067369,-0.1927528796759428,0.03715367262336848
63,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,DM,-0.6261826884862611,-1.333294716283707,1.7776748004700507
64,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,DM($0.75$),-0.14548526364421385,-0.30977338863022297,0.09595955230345116
65,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,PI($p$),0.20929107912832662,0.4456314348799433,0.19858737575315713
66,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,LS-Prop,-0.09350570088998077,-0.19909630085813435,0.039639337015392746
67,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,LS-Num,-0.08869184380419402,-0.1888464323526029,0.035662975012306225
68,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,DM,-0.6316308269487496,-1.3448951235756714,1.8087428934176206
69,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,DM($0.75$),-0.3227698569129522,-0.6872552574680917,0.472319788917533
70,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,PI($p$),0.2661811887403471,0.5667642671175628,0.32122173448130803
71,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,LS-Prop,-0.0030415708932687658,-0.006476241639641778,4.194170577503002e-05
72,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,LS-Num,0.022037379869529597,0.04692292310381463,0.002201760712606501
73,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,DM,-0.6278674111635707,-1.3368818992023057,1.787253212414764
74,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,DM($0.75$),-0.20298562550451937,-0.43220559581576,0.1868016770544561
75,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,PI($p$),0.21303235423802858,0.4535975163888204,0.20575070687410618
76,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,LS-Prop,-0.05590473127674208,-0.11903472292842876,0.014169265262647803
77,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,LS-Num,-0.05470634650127011,-0.1164830712801308,0.013568305894852034
78,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,DM,-0.6521972680801387,-1.3886860615837613,1.928448977637018
79,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,DM($0.75$),-0.5094456025601439,-1.0847331659222519,1.1766460412517117
80,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,PI($p$),-0.6859278364192745,-1.4605066171033236,2.1330795786025942
81,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,LS-Prop,-0.09337783524157156,-0.198824043900935,0.039531000433120925
82,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,LS-Num,-0.07740422201127847,-0.16481234969170333,0.027163110610900303
83,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,DM,-0.6411666998311438,-1.3651993082218241,1.863769151169347
84,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,DM($0.75$),-0.49031182974272736,-1.0439927260009492,1.089920811942893
85,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,PI($p$),-0.26862909196313817,-0.5719764463951649,0.32715705523084093
86,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,LS-Prop,0.15887300954769618,0.3382791445450217,0.1144327796341117
87,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,LS-Num,0.16984939878895997,0.3616505376677357,0.13079111139536231
88,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,DM,-0.6257857529266961,-1.3324495442692068,1.7754217880232168
89,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,DM($0.75$),-0.1556250079607477,-0.33136336192441274,0.10980167762584934
90,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,PI($p$),-0.07080706067391447,-0.15076539420201707,0.0227302040888896
91,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,LS-Prop,-0.09231945267369578,-0.19657049088597245,0.03863995788715218
92,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,LS-Num,-0.06724698728189994,-0.14318513506928743,0.020501982904810083
93,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,DM,-0.6380607119457514,-1.3585859071927315,1.8457556672226973
94,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,DM($0.75$),-0.09862648477096068,-0.2099996909027333,0.04409987017924352
95,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,PI($p$),-0.7259736188338504,-1.5457737940543077,2.3894166223850495
96,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,LS-Prop,-0.00768666346449149,-0.016366769588971763,0.00026787114677849093
97,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,LS-Num,0.0010763433962248734,0.0022917959718156133,5.2523287764302714e-06
98,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,DM,-0.6356422065618653,-1.3534363230395283,1.8317898805227584
99,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,DM($0.75$),-0.18664722886356372,-0.3974171893099938,0.15794042235905545
100,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,PI($p$),0.4301145227640688,0.913564487320166,0.8346000724925579
101,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,LS-Prop,-0.0780888922506216,-0.16586103244291195,0.02750988208302869
102,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,LS-Num,-0.07394907688867568,-0.15706805266991597,0.024670373169519498
103,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,DM,-0.653045811162868,-1.3870711870820525,1.9239664780332142
104,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,DM($0.75$),0.08991961700112662,0.19098952594707042,0.036476999021486683
105,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,PI($p$),-0.26552064516414703,-0.563966616410581,0.3180583444255994
106,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,LS-Prop,-0.0670117094188366,-0.14233306414823899,0.020258701149826714
107,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,LS-Num,-0.06836425711284021,-0.14520587935268225,0.021084747398585714
108,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,DM,-0.6370737276295769,-1.3531464355745806,1.8310052761081925
109,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,DM($0.75$),-0.11827761736689014,-0.25122200054264354,0.063112493556648
