,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
38,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,7,DM,-0.63662757319253,-1.3503127976613012,1.8233446515278902
39,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,7,DM($0.75$),-0.6373657735766304,-1.3518785504936681,1.8275756152848612
40,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,8,PI($p$),-0.35666814475149616,-0.7565075417027347,0.5723036606531149
41,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,8,LS-Prop,-0.6427573233953355,-1.3633142454368157,1.858625731810954
42,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,8,LS-Num,-0.643716005426152,-1.3653476487476521,1.8641742019407421
43,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,8,DM,-0.6431796900529198,-1.3642101021779576,1.8610692028843934
44,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,8,DM($0.75$),-0.6414042279136627,-1.3604442752654042,1.850808626102411
45,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,9,PI($p$),-0.3354628192166734,-0.7115301897092394,0.5062752108676662
46,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,9,LS-Prop,-0.6456098533946601,-1.3693645767859355,1.8751593441561243
47,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,9,LS-Num,-0.644758276903068,-1.3675583486500442,1.870215836962436
48,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,9,DM,-0.6451921341253392,-1.3684785773430188,1.8727336166467727
49,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,9,DM($0.75$),-0.646338297263734,-1.3709096356558421,1.8793932291340338
50,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,10,PI($p$),-0.3303665442316038,-0.700720784615094,0.491009617991593
51,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,10,LS-Prop,-0.6511291598065121,-1.3810712486235435,1.9073577937745934
52,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,10,LS-Num,-0.6509488185735067,-1.3806887375839225,1.9063013900910857
53,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,10,DM,-0.6477773062897707,-1.3739618319251041,1.887771115586988
54,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,10,DM($0.75$),-0.6482866922044294,-1.3750422600254182,1.8907412168558098
55,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,11,PI($p$),-0.332186168925203,-0.7045802820892388,0.49643337390895137
56,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,11,LS-Prop,-0.6505042446201149,-1.3797457782713665,1.9036984126576588
57,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,11,LS-Num,-0.6499494419164143,-1.378569019327001,1.9004525410482094
58,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,11,DM,-0.648168410962122,-1.37479138073282,1.8900513405372537
59,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,11,DM($0.75$),-0.6473940218610198,-1.3731488701699428,1.8855378196489905
60,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,12,PI($p$),-0.32697151478443587,-0.6935197900242402,0.4809696991552663
61,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,12,LS-Prop,-0.6416753360864964,-1.3610193066506961,1.8523735530759418
62,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,12,LS-Num,-0.6440193048801829,-1.3659909591406465,1.8659313004539835
63,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,12,DM,-0.6434623867818896,-1.3648097133589039,1.8627055536788133
64,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,12,DM($0.75$),-0.6446786159328693,-1.3673893845145546,1.8697537288830925
65,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,13,PI($p$),-0.3325237340984334,-0.7052962714567304,0.4974428305307659
66,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,13,LS-Prop,-0.6424245528285792,-1.3626084256233213,1.8567017215796664
67,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,13,LS-Num,-0.6419046883743895,-1.3615057721174084,1.8536979675090204
