,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
0,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,PI($p$),0.4283687536342853,0.9111600106299034,0.8302125649710856
1,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,LS-Prop,-0.6583507025094212,-1.400342177171994,1.9609582131668
2,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,LS-Num,-0.6532310537470113,-1.3894524491486442,1.9305781084451656
3,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,DM,-0.6455214841377646,-1.3730538405491233,1.8852768490466973
4,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,DM($0.75$),-0.7994042871306134,-1.7003696291568695,2.89125687575907
5,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,PI($p$),-0.0448449594001773,-0.0953872880248583,0.009098734716737274
6,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,LS-Prop,-0.5050676851905068,-1.074302160236204,1.1541251314881744
7,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,LS-Num,-0.4988763599961653,-1.0611329272283605,1.1260030892482291
8,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,DM,-0.6355138572004077,-1.3517671584807875,1.8272744507472225
9,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,DM($0.75$),-0.6536416920813608,-1.390325895743235,1.9330060963742286
10,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,PI($p$),0.047417692371932774,0.10085960920142556,0.010172660768264287
11,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,LS-Prop,-0.5896805162079243,-1.2542775374204043,1.5732121408773936
12,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,LS-Num,-0.5942515495206688,-1.2640003351886695,1.5976968473570687
13,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,DM,-0.6431713738371133,-1.3680550480173248,1.8715746144056848
14,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,DM($0.75$),-0.5866059876012649,-1.2477378738848204,1.556849801926612
15,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,PI($p$),0.37440371363455105,0.7963738923553199,0.6342113764251626
16,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,LS-Prop,-0.7064673608596252,-1.5026885191072812,2.2580727854568337
17,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,LS-Num,-0.7048818299499958,-1.4993160220513793,2.247948533979972
18,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,DM,-0.6476995603118503,-1.3776867085935254,1.8980206670352613
19,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,DM($0.75$),-0.7287849630541376,-1.5501590838491404,2.4029931852400064
20,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,4,PI($p$),0.026830164627442043,0.0570689922636447,0.0032568698779879388
21,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,4,LS-Prop,-0.6356890621533261,-1.3521398274614478,1.8282821130074738
