,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
0,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,PI($p$),0.5260306132449446,1.1158196380479413,1.2450534646534386
1,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,LS-Prop,-0.7365017602982774,-1.562272436062624,2.440695164481045
2,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,LS-Num,-0.7417621999288008,-1.573430915620106,2.475684846229125
3,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,DM,-0.6406900292280361,-1.3590359543984631,1.8469787253477417
4,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,0,DM($0.75$),-0.6696601409622196,-1.42048754823259,2.017784874683835
5,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,PI($p$),-0.12631924077208603,-0.2679492143001325,0.07179678144405834
6,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,LS-Prop,-0.7008943251406236,-1.4867417076049474,2.210400905132075
7,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,LS-Num,-0.7079971743174096,-1.5018083185549456,2.255428225680833
8,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,DM,-0.6427525334769858,-1.3634109521392577,1.8588894244132772
9,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,1,DM($0.75$),-0.5489183169781674,-1.164369187546235,1.3557556049070794
10,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,PI($p$),-0.16741203071347857,-0.35511551383531526,0.12610702816651997
11,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,LS-Prop,-0.6681225630499644,-1.4172260277310749,2.008529613678401
12,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,LS-Num,-0.6696276429741744,-1.4204186132840437,2.017589036963766
13,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,DM,-0.6455385405151766,-1.3693206488121878,1.875039039263431
14,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,2,DM($0.75$),-0.6200037819090768,-1.315156148898886,1.729635695986549
15,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,PI($p$),-0.4832964608300327,-1.0251716695091049,1.0509769519640852
16,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,LS-Prop,-0.6425232815942108,-1.3629246615196267,1.857563632978389
17,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,LS-Num,-0.6379285953021084,-1.353178382374823,1.8310917345265425
18,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,DM,-0.6382712328555893,-1.3539051874338446,1.833059256560274
19,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,3,DM($0.75$),-0.7341205920762506,-1.557221486181127,2.424938757024158
20,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,4,PI($p$),0.4383107298070438,0.9297476374404239,0.8644306693260498
21,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,4,LS-Prop,-0.6988867528835687,-1.4824832319709849,2.197756533075137
22,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,4,LS-Num,-0.7005951555035035,-1.4861071069794307,2.208514333414773
23,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,4,DM,-0.6542642780772738,-1.38782974140697,1.9260713911337373
24,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,4,DM($0.75$),-0.8356963465528354,-1.7726846526598674,3.1424108777758346
25,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,5,PI($p$),0.8344200329315454,1.7699773277113091,3.132819740612067
26,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,5,LS-Prop,-0.6941477909731784,-1.4724309144243777,2.168052797752609
27,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,5,LS-Num,-0.6929410659812488,-1.469871201339597,2.1605213485275097
28,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,5,DM,-0.6335359730005188,-1.3438607227116224,1.805961642047004
29,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,5,DM($0.75$),-0.8227380863112759,-1.7451975047859563,3.0457143307111276
30,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,6,PI($p$),-0.32928598019373756,-0.6984836128975407,0.4878793574864015
31,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,6,LS-Prop,-0.610420565378517,-1.2948281662088654,1.6765799800078132
32,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,6,LS-Num,-0.6008103273547345,-1.2744428653475668,1.6242046170353162
33,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,6,DM,-0.6480439677323329,-1.3746351777012147,1.8896218717736502
34,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,6,DM($0.75$),-0.4120648090864495,-0.8740746157163979,0.7640064338397686
35,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,7,PI($p$),-0.8098869557788622,-1.717937601164135,2.9513096014935822
36,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,7,LS-Prop,-0.6540678196949447,-1.3874130125787565,1.9249148674728607
37,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,7,LS-Num,-0.6584202213369006,-1.3966453559110352,1.9506182501878622
38,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,7,DM,-0.647200367733533,-1.3728457277688022,1.8847053922530521
39,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,7,DM($0.75$),-0.8096641788672895,-1.7174650452965154,2.9496861818153617
40,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,8,PI($p$),-1.1632217112982162,-2.4674336363497877,6.0882287497903365
41,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,8,LS-Prop,-0.6098234907164298,-1.2935616474615477,1.6733017357834334
