,n,nc,Pii,Pij,Phi,B,p,EK,Eq,Graph,rep,design,K,q,Estimator,Bias,Abs_Bias,Rel_bias_sq,Bias_sq
29,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;1)$,-1.0,-38.536148887076095,1.0,1485.0347710468961
30,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(1),-1.0,-38.536148887076095,1.0,1485.0347710468961
31,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(1),-1.0,-38.536148887076095,1.0,1485.0347710468961
32,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;2)$,-1.0,-38.536148887076095,1.0,1485.0347710468961
33,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(2),-1.0,-38.536148887076095,1.0,1485.0347710468961
34,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(2),-1.0,-38.536148887076095,1.0,1485.0347710468961
35,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;3)$,-1.0,-38.536148887076095,1.0,1485.0347710468961
36,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(3),-1.0,-38.536148887076095,1.0,1485.0347710468961
37,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(3),-1.0,-38.536148887076095,1.0,1485.0347710468961
38,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM,-1.0,-38.536148887076095,1.0,1485.0347710468961
39,1000,50,0.5,0.0,0.1,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM($0.75$),-1.0,-38.536148887076095,1.0,1485.0347710468961
40,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;1)$,-1.0,-37.24339429871551,1.0,1387.0704188895947
41,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;1)$,-1.0,-37.24339429871551,1.0,1387.0704188895947
42,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;2)$,-1.0,-37.24339429871551,1.0,1387.0704188895947
43,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;2)$,-1.0,-37.24339429871551,1.0,1387.0704188895947
44,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;3)$,16.210000580547536,603.7154432037391,262.7641188213515,364472.3363626872
45,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;3)$,16.210000580547536,603.7154432037391,262.7641188213515,364472.3363626872
46,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,HT,-1.0,-37.24339429871551,1.0,1387.0704188895947
47,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,DM-C,-1.0,-37.24339429871551,1.0,1387.0704188895947
48,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,DM-C($0.75$),-1.0,-37.24339429871551,1.0,1387.0704188895947
49,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;1)$,-0.9591586352790282,-35.72232324871471,0.9199852876303279,1276.0843782856634
50,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(1),-0.8604470984735139,-32.04597056163477,0.7403692092714889,1026.944229237162
51,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(1),-0.8420644606024292,-31.361338731151463,0.7090725558096601,983.5335670100209
52,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;2)$,-1.0,-37.24339429871551,1.0,1387.0704188895947
53,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(2),-1.0,-37.24339429871551,1.0,1387.0704188895947
54,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(2),-1.0,-37.24339429871551,1.0,1387.0704188895947
55,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;3)$,16.214748573487466,603.8922745769285,262.9180713014138,364685.8792936964
56,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(3),-1.6929423488245727,-63.050919422267135,2.866053796443661,3975.4184399932233
57,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(3),7.381872024783638,274.9259704816744,54.49203459028328,75584.28924529052
58,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM,-0.9878808517340805,-36.79203608128327,0.9759085772228523,1353.65391900645
59,1000,50,0.5,0.0,0.2,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM($0.75$),-1.0,-37.24339429871551,1.0,1387.0704188895947
60,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;1)$,-1.0,-35.040811443672155,1.0,1227.8584666309855
61,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;1)$,-1.0,-35.040811443672155,1.0,1227.8584666309855
62,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;2)$,-1.0,-35.040811443672155,1.0,1227.8584666309855
63,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;2)$,-1.0,-35.040811443672155,1.0,1227.8584666309855
64,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;3)$,-1.0,-35.040811443672155,1.0,1227.8584666309855
65,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;3)$,-1.0,-35.040811443672155,1.0,1227.8584666309855
66,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,HT,-1.0,-35.040811443672155,1.0,1227.8584666309855
67,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,DM-C,-1.0,-35.040811443672155,1.0,1227.8584666309855
68,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,DM-C($0.75$),-1.0,-35.040811443672155,1.0,1227.8584666309855
69,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;1)$,-1.0,-35.040811443672155,1.0,1227.8584666309855
70,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(1),-1.0,-35.040811443672155,1.0,1227.8584666309855
71,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(1),-1.0,-35.040811443672155,1.0,1227.8584666309855
72,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;2)$,-1.0,-35.040811443672155,1.0,1227.8584666309855
73,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(2),-1.0,-35.040811443672155,1.0,1227.8584666309855
74,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(2),-1.0,-35.040811443672155,1.0,1227.8584666309855
75,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;3)$,-1.0,-35.040811443672155,1.0,1227.8584666309855
76,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(3),-1.0,-35.040811443672155,1.0,1227.8584666309855
77,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(3),-1.0,-35.040811443672155,1.0,1227.8584666309855
78,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM,-1.0,-35.040811443672155,1.0,1227.8584666309855
79,1000,50,0.5,0.0,0.3,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM($0.75$),-1.0,-35.040811443672155,1.0,1227.8584666309855
80,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;1)$,-1.0,-34.87341828921243,1.0,1216.155303174376
81,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;1)$,-1.0,-34.87341828921243,1.0,1216.155303174376
82,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;2)$,-1.0,-34.87341828921243,1.0,1216.155303174376
83,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;2)$,-1.0,-34.87341828921243,1.0,1216.155303174376
84,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;3)$,-1.0,-34.87341828921243,1.0,1216.155303174376
85,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;3)$,-1.0,-34.87341828921243,1.0,1216.155303174376
86,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,HT,-1.0,-34.87341828921243,1.0,1216.155303174376
87,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,DM-C,-1.0,-34.87341828921243,1.0,1216.155303174376
88,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,DM-C($0.75$),-1.0,-34.87341828921243,1.0,1216.155303174376
89,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;1)$,-0.9935904937694844,-34.64989689740835,0.9872220693090877,1200.6153550010285
90,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(1),-0.9788001189874656,-34.134105970980784,0.9580496729298767,1165.137190438146
91,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(1),-0.9787513438253791,-34.13240501435122,0.9579541930399854,1165.0210720637083
92,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;2)$,-1.0,-34.87341828921243,1.0,1216.155303174376
93,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(2),-1.0,-34.87341828921243,1.0,1216.155303174376
94,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(2),-1.0,-34.87341828921243,1.0,1216.155303174376
95,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;3)$,-1.0,-34.87341828921243,1.0,1216.155303174376
96,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(3),-1.0,-34.87341828921243,1.0,1216.155303174376
97,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(3),-1.0,-34.87341828921243,1.0,1216.155303174376
98,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM,-0.994506137516701,-34.681828524808935,0.9890424575583875,1202.8292298242507
99,1000,50,0.5,0.0,0.4,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM($0.75$),-1.0,-34.87341828921243,1.0,1216.155303174376
100,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;1)$,-1.0,-33.8683873997608,1.0,1147.067665060276
101,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;1)$,-1.0,-33.8683873997608,1.0,1147.067665060276
102,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;2)$,-1.0,-33.8683873997608,1.0,1147.067665060276
103,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;2)$,-1.0,-33.8683873997608,1.0,1147.067665060276
104,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$n(p;3)$,-1.0,-33.8683873997608,1.0,1147.067665060276
105,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,PI-$\mathcal{U}(p;3)$,-1.0,-33.8683873997608,1.0,1147.067665060276
106,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,HT,-1.0,-33.8683873997608,1.0,1147.067665060276
107,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,DM-C,-1.0,-33.8683873997608,1.0,1147.067665060276
108,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Cluster,50,1.0,DM-C($0.75$),-1.0,-33.8683873997608,1.0,1147.067665060276
109,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;1)$,-1.0,-33.8683873997608,1.0,1147.067665060276
110,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(1),-1.0,-33.8683873997608,1.0,1147.067665060276
111,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(1),-1.0,-33.8683873997608,1.0,1147.067665060276
112,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;2)$,-1.0,-33.8683873997608,1.0,1147.067665060276
113,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(2),-1.0,-33.8683873997608,1.0,1147.067665060276
114,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(2),-1.0,-33.8683873997608,1.0,1147.067665060276
115,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,PI-$n(B;3)$,-1.0,-33.8683873997608,1.0,1147.067665060276
116,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Prop(3),-1.0,-33.8683873997608,1.0,1147.067665060276
117,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,LS-Num(3),-1.0,-33.8683873997608,1.0,1147.067665060276
118,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM,-1.0,-33.8683873997608,1.0,1147.067665060276
119,1000,50,0.5,0.0,0.5,0.06,0.06,50,1.0,SBM0,0,Bernoulli,50,1.0,DM($0.75$),-1.0,-33.8683873997608,1.0,1147.067665060276
