,n,nc,Pii,Pij,Phi,K,p,q,B,ratio,out-in,Graph,rep,design,Estimator,Bias,Abs_Bias,Rel_bias_sq,Bias_sq
301,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,2,Cluster,DM,-0.5690083228389629,-1.4795588502017922,0.32377047146000937,2.1890943912104492
302,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,2,Cluster,DM($0.75$),0.01919409770495956,0.04990928250279403,0.00036841338670753383,0.002490936479943702
303,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,2,Bernoulli,PI-$n$($B$),0.016438947100443503,0.04274522655329216,0.0002702389817711799,0.001827154393092273
304,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,2,Bernoulli,LS-Prop,-1.1800738659031254,-3.0684766146785356,1.3925743289875474,9.415548734829047
305,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,2,Bernoulli,LS-Num,-0.860261583720095,-2.236887561382645,0.740049992424606,5.003665962268397
306,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,2,Bernoulli,DM,-1.0024367691720288,-2.6065773277202524,1.0048794761880555,6.794245365385252
307,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,2,Bernoulli,DM($0.75$),-0.9851709107496164,-2.5616819323282214,0.9705617233872286,6.5622143224168505
308,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Cluster,PI-$n$($p$),-0.04027562454824771,-0.10472633590041402,0.0016221259327514133,0.010967605431126348
309,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Cluster,PI-$\mathcal{U}$($p$),-0.04027562454824771,-0.10472633590041402,0.0016221259327514133,0.010967605431126348
310,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Cluster,LS-Prop,-0.13761818731330855,-0.3578404723014206,0.018938765479400876,0.12804980361690374
311,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Cluster,LS-Num,0.02581685743124389,0.06713005480520051,0.0006665101276251728,0.004506444258149224
312,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Cluster,DM,-0.59954133079839,-1.5589520336340799,0.3594498073355045,2.4303314431718333
313,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Cluster,DM($0.75$),-0.6741259786976612,-1.7528901035343025,0.4544458351550796,3.072623715068498
314,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,PI-$n$($B$),0.06791392733153191,0.17659258784474297,0.004612301525592597,0.031184942081703262
315,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,LS-Prop,-0.5199396292192381,-1.3519684143524895,0.27033721803263877,1.8278185934067848
316,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,LS-Num,-0.2646269186151546,-0.6880938006059536,0.07002740605575165,0.4734730784323458
317,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,DM,-0.9712168428739575,-2.525397990963816,0.9432621558820574,6.377635012764077
318,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,3,Bernoulli,DM($0.75$),-0.5416361220238683,-1.4083845275426568,0.2933696886810548,1.9835469774215524
319,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,PI-$n$($p$),-0.01757605380985928,-0.04570197819999189,0.00030891766752706896,0.002088670811392534
320,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,PI-$\mathcal{U}$($p$),-0.01757605380985928,-0.04570197819999189,0.00030891766752706896,0.002088670811392534
321,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,LS-Prop,-0.011928114236597896,-0.031015973363839766,0.0001422799092413294,0.0009619906037064179
322,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,LS-Num,0.13030224489875128,0.33881725785524397,0.016978675025654155,0.11479713422054688
323,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,DM,-0.5763000804802103,-1.4985191784054406,0.3321217827614969,2.245559728048917
324,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Cluster,DM($0.75$),-0.30461763314270723,-0.7920793017492811,0.09279190242146497,0.6273896202596287
325,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,PI-$n$($B$),-0.030060410455696827,-0.07816431596029938,0.0009036282767649671,0.0061096602895415126
326,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,LS-Prop,-1.226245922902904,-3.188535096820242,1.5036790634359944,10.16675606365447
327,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,LS-Num,-0.8465597030965195,-2.2012593676861587,0.7166633309068673,4.845542803826067
328,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,DM,-1.0001001754312937,-2.6005016205474956,1.0002003608977044,6.7626086784701505
329,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM0,4,Bernoulli,DM($0.75$),-1.0476021520195515,-2.7240182143164167,1.0974702689159956,7.420275231927599
330,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,PI-$n$($p$),-0.01567785598951948,-0.04003186884531429,0.0002457951684281119,0.0016025505232484447
331,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,PI-$\mathcal{U}$($p$),-0.015677855989519308,-0.040031868845313845,0.0002457951684281064,0.0016025505232484093
332,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,LS-Prop,-0.09517243168636257,-0.24301347744902158,0.009057791753095349,0.05905555022186612
333,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,LS-Num,0.09484916346917424,0.24218804373659353,0.008996363810802138,0.05865504852895814
334,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,DM,-0.5578411481073735,-1.4243927034718458,0.3111867465217526,2.0288945737038335
335,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Cluster,DM($0.75$),-0.009721680842099437,-0.02482335930927615,9.451107839564321e-05,0.0006161991673974269
336,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,PI-$n$($B$),-0.03135514959736526,-0.08006230170413797,0.0009831454062731548,0.006409972154164414
337,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,LS-Prop,-0.9790120090913871,-2.4998112224103455,0.9584645139451542,6.249056147688706
338,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,LS-Num,-0.56373966953988,-1.439453999896894,0.31780241501293305,2.0720278178191673
339,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,DM,-0.9888022238898236,-2.524809576460827,0.9777298379694609,6.3746633973883
340,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,0,Bernoulli,DM($0.75$),-0.8284980783112945,-2.1154886504713457,0.6864090657655079,4.475292230273076
341,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,PI-$n$($p$),0.07929991500951528,0.20248456161528905,0.0062884765205163465,0.04099999769253579
342,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,PI-$\mathcal{U}$($p$),0.07929991500951546,0.2024845616152895,0.006288476520516375,0.04099999769253597
343,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,LS-Prop,0.6283201210967848,1.604353854087762,0.3947861745750783,2.573951289126256
344,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,LS-Num,0.6746428362075882,1.722634367514737,0.45514295644621877,2.9674691641428983
345,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,DM,-0.5133352531798235,-1.3107512623351212,0.26351308215719355,1.7180688717131136
346,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Cluster,DM($0.75$),0.23477467007943992,0.5994741122194815,0.05511914571090986,0.3593692112213356
347,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,PI-$n$($B$),-0.08079444875858957,-0.2063007070798113,0.006527742950204356,0.0425599817416301
348,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,LS-Prop,-1.7031701174886578,-4.348877984983596,2.9007884491063285,18.912739728274982
349,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,LS-Num,-1.1044416530021268,-2.8200835260790247,1.2197913648860703,7.9528710940623055
350,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,DM,-1.0740008735573827,-2.742355978951678,1.1534778764020213,7.520516315292015
351,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,1,Bernoulli,DM($0.75$),-1.381258252708602,-3.5269075855080283,1.90787436067562,12.43907711671407
352,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,PI-$n$($p$),0.033127299829368344,0.08458731365150918,0.001097417993984868,0.007155013630778791
353,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,PI-$\mathcal{U}$($p$),0.03312729982936817,0.08458731365150873,0.0010974179939848565,0.007155013630778716
354,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,LS-Prop,0.2234775577410127,0.5706280429760198,0.04994221881388766,0.32561636343064226
355,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,LS-Num,0.3022292278104841,0.7717127148647025,0.0913425061429215,0.5955405142838496
356,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,DM,-0.5526898712833174,-1.4112394229247878,0.30546609381916995,1.991596708817088
357,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Cluster,DM($0.75$),-0.08582659842502141,-0.21914980810429174,0.007366204997209888,0.048026638392147894
358,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,PI-$n$($B$),0.0600577295013752,0.15335152664711416,0.0036069308728603534,0.023516690725000563
359,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,LS-Prop,-0.7806791510317473,-1.993387705899707,0.6094599368556498,3.9735945460320963
360,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,LS-Num,-0.5698212268958979,-1.4549826606151781,0.32469623062114633,2.1169745426908224
361,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,DM,-0.9898331146560124,-2.527441855005387,0.9797695948696227,6.387962330433072
362,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,2,Bernoulli,DM($0.75$),-0.5252819142932531,-1.3412558907200187,0.2759210894835845,1.7989673643911508
363,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,PI-$n$($p$),0.02172452886421326,0.05547145545920307,0.0004719551543720351,0.0030770823707623497
364,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,PI-$\mathcal{U}$($p$),0.021724528864213086,0.05547145545920262,0.0004719551543720275,0.0030770823707623007
365,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,LS-Prop,0.026381251190565724,0.06736193956252734,0.0006959704143797255,0.004537630901625586
366,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,LS-Num,0.11008313739475306,0.28108650323190876,0.012118297138672079,0.07900962229914185
367,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,DM,-0.5365040989224847,-1.3699106394009366,0.2878366481606273,1.876655159943883
368,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Cluster,DM($0.75$),-0.5016924053681574,-1.2810223914426888,0.25169526960408756,1.6410183673775454
369,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,PI-$n$($B$),0.039999221406467445,0.102134091952931,0.0015999377131236034,0.010431372739049764
370,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,LS-Prop,-0.731148476325325,-1.866915982024139,0.5345780944328443,3.4853752839371555
371,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,LS-Num,-0.49494495021090096,-1.2637934259466734,0.24497050373927123,1.59717382346603
372,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,DM,-0.9067254836789344,-2.315234663821643,0.8221511027527975,5.360311548561315
373,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,3,Bernoulli,DM($0.75$),-0.8885458553730992,-2.2688147645393517,0.7895137371007125,5.147520435791754
374,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,PI-$n$($p$),-0.05643889965313215,-0.1441111992735742,0.0031853493940563206,0.02076803775606781
375,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,PI-$\mathcal{U}$($p$),-0.05643889965313233,-0.14411119927357463,0.00318534939405634,0.020768037756067937
376,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,LS-Prop,-0.5398821764429825,-1.3785362292992156,0.2914727644408117,1.9003621354904996
377,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,LS-Num,-0.3328046099065797,-0.8497839566712668,0.11075890837507067,0.7221327730158735
378,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,DM,-0.6326325022346989,-1.6153650967117144,0.40022388288373634,2.609404395674446
379,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Cluster,DM($0.75$),-0.5993108864680005,-1.5302816163571207,0.35917353863906054,2.3417618253605617
380,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,PI-$n$($B$),0.10306972657092589,0.2631784460048592,0.010623368535405426,0.06926289444153258
381,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,LS-Prop,-1.078785750497931,-2.754573693303248,1.1637786954773843,7.587676231838295
382,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,LS-Num,-0.7985997561758039,-2.0391462149225674,0.6377615705640535,4.1581172858330335
383,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,DM,-1.0188175400151962,-2.6014507446974022,1.037989179842616,6.767545977086669
384,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM1,4,Bernoulli,DM($0.75$),-1.1926286575977516,-3.0452604000210455,1.422363114923415,9.273610903936339
385,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,PI-$n$($p$),-0.005739122579771644,-0.01507994018514891,3.2937527985644734e-05,0.00022740459598766895
386,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,PI-$\mathcal{U}$($p$),-0.005739122579771644,-0.01507994018514891,3.2937527985644734e-05,0.00022740459598766895
387,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,LS-Prop,0.08686047639384886,0.228231889154892,0.007544742359366375,0.05208979522721091
388,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,LS-Num,0.23909242831147964,0.6282318364077488,0.05716518927588003,0.3946752402762525
389,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,DM,-0.565560039327087,-1.4860479882801674,0.3198581580836562,2.2083386234715325
390,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Cluster,DM($0.75$),-0.2856724078538254,-0.7506239434869433,0.08160872460900237,0.5634363045358898
391,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,PI-$n$($B$),0.03938324313341035,0.10348218608229054,0.0015510398397053135,0.010708562836369806
392,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,LS-Prop,-1.1726217170962048,-3.0811443923403656,1.3750416914056518,9.493450766450481
393,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,LS-Num,-0.8791186993259607,-2.3099449815217024,0.7728496875045688,5.335845817657298
394,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,DM,-1.0009287784603824,-2.630009361008858,1.0018584195501934,6.916949238994222
395,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,0,Bernoulli,DM($0.75$),-1.0118880240375865,-2.6588055342010977,1.0239173731906912,7.069246868698384
396,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,PI-$n$($p$),0.04167139680347971,0.1094944675764502,0.0017365053115530591,0.011989038429850305
397,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,PI-$\mathcal{U}$($p$),0.04167139680347971,0.1094944675764502,0.0017365053115530591,0.011989038429850305
398,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,LS-Prop,0.06324110654812783,0.16617036676472985,0.003999437557431656,0.027612590790724836
399,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,LS-Num,0.23906934177187789,0.6281711749335535,0.057154150175238956,0.394599025017401
400,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,DM,-0.5696753658904397,-1.4968612925013471,0.3245300225024063,2.2405937289888036
401,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Cluster,DM($0.75$),-0.2688960347915846,-0.7065428668439695,0.07230507752663706,0.49920282268809524
402,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,PI-$n$($B$),-0.06197473592169074,-0.16284289065083568,0.0038408678925633045,0.026517807035520025
403,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,LS-Prop,-0.9789482535038109,-2.5722540165331074,0.9583396830381615,6.616490725570704
404,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,LS-Num,-0.6886116858391188,-1.809374671635197,0.47418605387419327,3.273836702354977
405,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,DM,-1.0134592029613194,-2.662933915127055,1.0270995560669929,7.091217036333904
406,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,1,Bernoulli,DM($0.75$),-0.9770946856633619,-2.567383639262964,0.954714024751584,6.591458751155141
407,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,PI-$n$($p$),-0.035442753740550045,-0.09312827857838224,0.0012561887927132742,0.008672876270972768
408,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,PI-$\mathcal{U}$($p$),-0.035442753740550045,-0.09312827857838224,0.0012561887927132742,0.008672876270972768
409,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,LS-Prop,-0.3446209432222141,-0.9055152835831861,0.11876359450736851,0.819957928802738
410,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,LS-Num,-0.057078148868909266,-0.14997677064016024,0.003257915078301368,0.02249303173165123
411,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,DM,-0.5768205924513516,-1.5156358678219144,0.3327219958759283,2.2971520838282875
412,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Cluster,DM($0.75$),-0.07643438743708317,-0.20083662173418393,0.005842215582882137,0.04033534862959968
413,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,PI-$n$($B$),0.013641715482931754,0.03584454777643309,0.00018609640131725993,0.0012848316052969943
414,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,LS-Prop,-1.1743390479750462,-3.085656797602856,1.379072199598938,9.521277872592712
415,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,LS-Num,-0.7815276845542226,-2.0535178631059203,0.6107855217246845,4.216935614095106
416,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,DM,-1.0113143484024858,-2.6572981619255014,1.0227567112847444,7.061233521372648
417,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,2,Bernoulli,DM($0.75$),-1.0762041030134955,-2.827800465119372,1.1582152713430822,7.996455470529338
418,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,PI-$n$($p$),0.04542215636125872,0.1193498468603047,0.0020631722885066364,0.014244385945578183
419,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,PI-$\mathcal{U}$($p$),0.04542215636125855,0.11934984686030425,0.0020631722885066203,0.014244385945578078
420,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,LS-Prop,0.30591582228435765,0.8038149103137493,0.09358449032391469,0.6461184100427009
421,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,LS-Num,0.4567527400783566,1.2001493092448543,0.20862306556908677,1.4403583644809008
422,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,DM,-0.5163935890461425,-1.356859751045785,0.2666623388079563,1.8410683840080295
423,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Cluster,DM($0.75$),-0.014616984735310106,-0.038407134963909684,0.00021365624275228865,0.0014751080161359738
424,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,PI-$n$($B$),-0.009894766123877493,-0.025999180052370896,9.790639664623362e-05,0.0006759573633956008
425,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,LS-Prop,-0.5794874892046187,-1.5226433228745357,0.33580575014467307,2.318442688694408
426,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,LS-Num,-0.28456287063471886,-0.747708557961585,0.08097602734387174,0.5590680876489929
427,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,DM,-0.9729061036031668,-2.5563778511742132,0.9465462864282959,6.535067717974088
428,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,3,Bernoulli,DM($0.75$),-0.5791910949575647,-1.5218645265594772,0.3354623244781427,2.316071637200102
429,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,PI-$n$($p$),-0.06178373553505224,-0.1623410239689842,0.0038172299766652765,0.026354608063298302
430,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,PI-$\mathcal{U}$($p$),-0.06178373553505224,-0.1623410239689842,0.0038172299766652765,0.026354608063298302
431,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,LS-Prop,-0.09791487636067311,-0.2572780870650009,0.009587323012725902,0.06619201408382618
432,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,LS-Num,0.18639172293538195,0.48975710028905617,0.03474187437882019,0.23986201728354462
433,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,DM,-0.6059757615099886,-1.5922430842354105,0.3672066235376105,2.5352380392954927
434,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Cluster,DM($0.75$),-0.38645892840545,-1.0154474736106462,0.14935050334428873,1.031133571662244
435,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,PI-$n$($B$),0.049585063449649566,0.13028817219082311,0.0024586785173057735,0.016975007812825574
436,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,LS-Prop,-0.7772911049861595,-2.0423859582567023,0.6041814618906048,4.171340402484148
437,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,LS-Num,-0.5025702014630833,-1.3205378473033218,0.25257680739864413,1.7438202061604913
438,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,DM,-0.9574489528418297,-2.5157631220629444,0.9167084972979163,6.329064086331893
439,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM2,4,Bernoulli,DM($0.75$),-0.8693980011921828,-2.2844031771121003,0.7558528844769626,5.218497875599858
440,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,PI-$n$($p$),0.005156513851282635,0.013275218600723449,2.6589635098469677e-05,0.00017623142889699382
441,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,PI-$\mathcal{U}$($p$),0.005156513851282635,0.013275218600723449,2.6589635098469677e-05,0.00017623142889699382
442,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,LS-Prop,0.5145275469162973,1.32462858791872,0.26473859653570253,1.7546408959315423
443,1000,50,0.5,0,0.05,50,0.5,1.0,0.5,1.25,0.0,SBM3,0,Cluster,LS-Num,0.6816733261344853,1.754938060811491,0.46467852356325234,3.079807597284797
