,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
27,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,5,LS-Num,-0.03561580140456911,-0.040110668905645186,0.0016088657600582916
28,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,5,DM,-0.5707693778294833,-0.6428029310794189,0.41319560820429213
29,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,5,DM($0.75$),-0.1997199125714203,-0.2249254255440939,0.05059144705619172
30,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,6,PI($p$),0.014362696846700171,0.016175331035404916,0.00026164133410493345
31,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,6,LS-Prop,0.035712648102971735,0.040219738074414035,0.00161762733077447
32,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,6,LS-Num,0.03525159012508431,0.03970049259437336,0.001576129112235894
33,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,6,DM,-0.4987687568763868,-0.5617155217229635,0.31552432734450103
34,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,6,DM($0.75$),-1.4609107419960516,-1.645283968406972,2.706959336696994
35,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,7,PI($p$),0.030821341108784574,0.034711127075293335,0.001204862342837162
36,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,7,LS-Prop,-0.0180493843791154,-0.020327294409512975,0.0004131988980110174
37,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,7,LS-Num,-0.019086310248935714,-0.021495084789170837,0.0004620386700936435
38,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,7,DM,-0.5308797763594564,-0.5978790901368105,0.35745940642282037
39,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,7,DM($0.75$),-0.10741665995262346,-0.12097310498135294,0.014634492128829439
40,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,PI($p$),0.031192851529796242,0.035129523711183275,0.001234083436174588
41,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,LS-Prop,0.046385194331303364,0.05223920559339801,0.002728934601029306
42,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,LS-Num,0.050275362430508626,0.05662032965802477,0.0032058617305833993
43,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,DM,-0.5313999122796078,-0.5984648694498221,0.3581601999655927
44,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,8,DM($0.75$),0.047914790125284656,0.053961842963112794,0.002911880495975646
45,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,PI($p$),-0.009529494919318812,-0.010732158212724885,0.00011517921990295819
46,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,LS-Prop,-0.07166173352381197,-0.08070575287432513,0.006513418547011639
47,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,LS-Num,-0.0737411422006467,-0.08304759188023736,0.006896902517106466
48,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,DM,-0.5587235045560334,-0.6292368167285923,0.3959389715267321
49,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,9,DM($0.75$),-0.7020503460804742,-0.7906521228275646,0.6251307793317342
50,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,PI($p$),0.01787557746443413,0.020131552313775725,0.00040527939856228873
51,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,LS-Prop,0.02216635669588868,0.024963846360597675,0.0006231936251155257
52,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,LS-Num,0.01908283455291383,0.021491170445344432,0.000461870407110846
53,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,DM,-0.5175834084202394,-0.5829046633086907,0.3397778465070181
54,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,10,DM($0.75$),0.0625285211252433,0.07041988974288582,0.004958960871400196
55,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,PI($p$),-0.008282124391867741,-0.009327364153455697,8.699972205117032e-05
56,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,LS-Prop,0.004333173380566625,0.004880038520103769,2.381477595769658e-05
57,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,LS-Num,0.004662396866424883,0.005250811427533808,2.7571020647519628e-05
58,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,DM,-0.5133921003745091,-0.5781843941395605,0.3342971936265306
59,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,11,DM($0.75$),-1.461058705013214,-1.645450604994038,2.707507693475246
60,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,PI($p$),-0.0156559201613679,-0.01763176470108241,0.00031087912647433563
61,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,LS-Prop,-0.011117454921346021,-0.012520525604860833,0.00015676356142197573
62,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,LS-Num,-0.013022648630510752,-0.014666162964002805,0.00021509633608668752
63,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,DM,-0.5287403762260402,-0.5954696884941694,0.3545841499153431
64,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,12,DM($0.75$),0.20091762968015284,0.2262742997093916,0.05120005870897558
65,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,PI($p$),0.025692870357581447,0.028935421231779612,0.0008372586018605224
66,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,LS-Prop,0.0005902050660957803,0.0006646914868961851,4.4181477275226135e-07
67,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,LS-Num,0.00228220255231179,0.00257022634171733,6.6060634476576485e-06
68,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,DM,-0.5371173392474805,-0.6049038603206307,0.3659086802308011
69,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,13,DM($0.75$),0.11481747533028398,0.12930793512803795,0.01672054208707687
70,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,PI($p$),-0.04012050875147288,-0.045183889717273606,0.0020415838899827433
71,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,LS-Prop,-0.012558079940313159,-0.014142963704641076,0.00020002342235079482
72,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,LS-Num,-0.01198259918820939,-0.013494854803566492,0.00018211110616934162
73,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,DM,-0.5281606609487924,-0.5948168106526435,0.3538070382349827
74,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,14,DM($0.75$),-0.22278340191296017,-0.250899626553332,0.06295062260460145
75,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,PI($p$),-0.10491657381456802,-0.11815749720715107,0.013961194146257913
76,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,LS-Prop,0.002671889135556223,0.003009093049781475,9.054640982243178e-06
77,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,LS-Num,0.004069553522457816,0.004583148700738393,2.100525201308002e-05
78,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,DM,-0.5111645080555357,-0.5756756700777838,0.3314024771195053
79,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,15,DM($0.75$),-0.059089455124679315,-0.0665467988042221,0.004428476431089615
80,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,PI($p$),0.005790872217702218,0.006521705227426233,4.253263907343866e-05
81,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,LS-Prop,0.032709440433795194,0.03683751266539148,0.0013570023393728778
82,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,LS-Num,0.03210913601478218,0.03616144724375148,0.0013076502667626214
83,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,DM,-0.510484391795011,-0.5749097202165587,0.33052118639948186
84,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,16,DM($0.75$),-0.5123994419309728,-0.5770664579260019,0.3330056968632621
85,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,PI($p$),-0.028219293017802953,-0.03178068931065159,0.0010100122130601641
86,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,LS-Prop,0.0108583794195378,0.012228753659129454,0.00014954241605567202
87,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,LS-Num,0.011150423438662313,0.012557654891026893,0.00015769469636213164
88,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,DM,-0.5205723400603415,-0.5862708109922962,0.34371346382156465
89,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,17,DM($0.75$),-0.6245458163329342,-0.7033661876866388,0.49472399398083605
90,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,PI($p$),0.055527075794092,0.06253483186229136,0.003910605196045051
91,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,LS-Prop,0.02231193325129534,0.025127795304158207,0.0006314060968476752
92,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,LS-Num,0.024060175971385107,0.027096673783563396,0.0007342297301328518
93,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,DM,-0.5316915696985798,-0.5987933352909631,0.3585534583888758
94,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,18,DM($0.75$),0.05676304547500186,0.06392678623909309,0.004086633998858702
95,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,PI($p$),-0.07373587432770892,-0.08304165917905104,0.006895917159209672
96,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,LS-Prop,-0.019969779549984114,-0.0224900517202844,0.0005058024263810672
97,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,LS-Num,-0.0209775715886367,-0.023625031453829104,0.0005581421111944145
98,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,DM,-0.5395421869169633,-0.6076347342075445,0.3692199702154733
99,0.05,1.25,14400,12,120lat0,0.1,100,0.5,0.5,19,DM($0.75$),-1.1702978860743405,-1.3179945186712065,1.7371095512473453
100,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,PI($p$),0.02563456141252241,0.028676855133228818,0.000822362020332192
101,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,LS-Prop,-0.02569249595630184,-0.028741665312441045,0.0008260833249323768
102,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,LS-Num,-0.02595677523753658,-0.02903730909353497,0.0008431653193934885
103,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,DM,-0.5345921108797685,-0.5980371683510549,0.357648454729348
104,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,0,DM($0.75$),-0.5138865210893429,-0.5748742521102471,0.330480405739316
105,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,PI($p$),-0.010026865940152807,-0.011216848120740863,0.00012581768176376783
106,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,LS-Prop,0.007103296607532503,0.007946311407655227,6.314386498743159e-05
107,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,LS-Num,0.007888183495677591,0.008824348180943353,7.786912081851827e-05
108,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,DM,-0.516333703894515,-0.5776118650406626,0.33363546663575266
109,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,1,DM($0.75$),-0.3300902669863782,-0.369265173486959,0.1363567683503539
110,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,PI($p$),0.034162032568412916,0.038216361234191476,0.001460490265982213
111,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,LS-Prop,-0.018366622148933618,-0.02054636138203758,0.0004221529660412853
112,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,LS-Num,-0.017002395446733317,-0.01902022910778811,0.00036176911531275014
113,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,DM,-0.5126621473675272,-0.5735045704806528,0.32890749236219813
114,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,2,DM($0.75$),-0.2705550225332929,-0.30266432344594796,0.09160569268699341
115,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,PI($p$),0.061688506778641156,0.06900966019305987,0.004762333199961593
116,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,LS-Prop,0.020977776252028412,0.023467405621491855,0.0005507191266036275
117,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,LS-Num,0.022262434611576225,0.024904526431932084,0.0006202354367988038
118,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,DM,-0.5074988038757261,-0.5677284446115693,0.32231558682107175
119,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,3,DM($0.75$),-0.15829846375655238,-0.17708522646078084,0.03135917743066603
120,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,PI($p$),-0.03923887717510049,-0.04389572258455865,0.0019268344612205324
121,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,LS-Prop,-0.01800608435975214,-0.020143035193458392,0.00040574186680490334
122,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,LS-Num,-0.01665428875371966,-0.01863080933009753,0.00034710705629444923
123,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,DM,-0.523619879122038,-0.585762758988586,0.3431180098179203
124,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,4,DM($0.75$),-0.2902781984085789,-0.32472823350241087,0.10544842563359627
125,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,PI($p$),0.0038804824618297678,0.004341015694170114,1.8844417257031235e-05
126,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,LS-Prop,0.04183095498301367,0.046795426566046405,0.0021898119474982416
127,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,LS-Num,0.041137120222717795,0.04601924793021128,0.0021177711800622555
128,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,DM,-0.5035283872541448,-0.5632868214277988,0.31729204319423293
129,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,5,DM($0.75$),-0.29284521980929107,-0.3275999073979573,0.1073216993271502
130,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,PI($p$),0.037256946587310984,0.04167857771379091,0.0017371038402445083
131,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,LS-Prop,0.007292146310435596,0.008157573675222629,6.654600826668524e-05
132,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,LS-Num,0.006337889624283118,0.007090066402196227,5.0269041587551744e-05
133,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,DM,-0.5057329381581913,-0.5657530070547659,0.32007646499151005
134,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,6,DM($0.75$),-0.04968818359014439,-0.055585146151624354,0.00308970847269744
135,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,PI($p$),-0.040785355537905084,-0.04562573603254205,0.0020817077885112063
136,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,LS-Prop,-0.03486625338927425,-0.0390041585417662,0.0015213243835512332
137,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,LS-Num,-0.03631848784259179,-0.040628743272009604,0.0016506947798628658
138,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,DM,-0.537523452480222,-0.6013163997398607,0.361581412596108
139,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,7,DM($0.75$),-0.3717126119334537,-0.4158272323084332,0.1729122871292917
140,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,PI($p$),0.04299096574245589,0.04809310667713507,0.0023129469098582935
141,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,LS-Prop,0.005308843504842462,0.00593889373270029,3.5270458768306784e-05
142,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,LS-Num,0.005652801044164074,0.0063236719377328665,3.998882677607015e-05
143,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,DM,-0.5279962143720021,-0.5906584749697595,0.34887743405360205
144,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,8,DM($0.75$),0.18198213615164038,0.20357966228775837,0.041444678897197745
145,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,PI($p$),-0.01737565966782582,-0.019437792093260464,0.000377827761460819
146,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,LS-Prop,0.014906897693371314,0.01667603899124437,0.0002780902764375025
147,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,LS-Num,0.01612643765174928,0.018040313189378487,0.0003254528999708634
148,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,DM,-0.5101721737818388,-0.5707190883866439,0.3257202778488818
149,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,9,DM($0.75$),-0.12485497317408152,-0.13967268332616245,0.019508458467530458
150,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,PI($p$),0.04586953661167669,0.05131330453731975,0.0026330552225397193
151,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,LS-Prop,0.012008295145963901,0.013433432105830478,0.00018045709814195707
152,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,LS-Num,0.013123042651557717,0.01468047714840437,0.00021551640930482288
153,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,DM,-0.5362026523033675,-0.599838847823833,0.3598066433586235
154,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,10,DM($0.75$),0.1261451935195659,0.14111602621555264,0.01991373285486854
155,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,PI($p$),0.01684117656358605,0.018839876868389283,0.0003549409604160696
156,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,LS-Prop,0.03750674721617387,0.04195802452510211,0.0017604758220490702
157,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,LS-Num,0.03830013178084338,0.04284556747385149,0.0018357426521563604
158,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,DM,-0.5114839099933854,-0.5721865006316281,0.3273973915050682
159,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,11,DM($0.75$),-0.6006364548811741,-0.6719196138050368,0.45147596741590984
160,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,PI($p$),-0.0009765735426108283,-0.001092472680055856,1.1934965566684247e-06
161,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,LS-Prop,-0.002963296831911975,-0.003314979047154054,1.0989086083070401e-05
162,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,LS-Num,-0.003994798523366789,-0.00446889871441547,1.997105571970424e-05
163,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,DM,-0.5127221477319192,-0.5735716916507763,0.32898448546313314
164,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,12,DM($0.75$),-0.48959004133926365,-0.5476942813345392,0.29996902580655743
165,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,PI($p$),-0.004349905894183109,-0.0048661500059732354,2.3679415880633318e-05
166,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,LS-Prop,-0.008023309005003336,-0.008975510301230116,8.055978516748794e-05
167,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,LS-Num,-0.007060340314286913,-0.007898257088385208,6.238246503422718e-05
168,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,DM,-0.5291779642227993,-0.5919804741539731,0.35044088177956284
169,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,13,DM($0.75$),-0.42544108695738947,-0.47593216915506287,0.22651142963664336
170,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,PI($p$),0.026265392306261317,0.02938255264301648,0.0008633343998196348
171,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,LS-Prop,-0.009832603740757579,-0.010999531004981744,0.00012098968232955469
172,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,LS-Num,-0.008329722281800777,-0.009318288514136297,8.683050083268444e-05
173,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,DM,-0.5158153684508052,-0.577032013870577,0.33296594503153376
174,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,14,DM($0.75$),-0.20590057526837544,-0.23033672680412265,0.05305500771483703
175,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,PI($p$),0.01306196362120942,0.014612149296923338,0.0002135149070755772
176,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,LS-Prop,0.045925253375248797,0.05137563373155629,0.0026394557413190246
177,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,LS-Num,0.049611764853147694,0.055499658086700876,0.0030802120477407017
178,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,DM,-0.5068798496853185,-0.5670360333248387,0.3215298630887675
179,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,15,DM($0.75$),-0.07352161802314328,-0.08224711768153492,0.006764588366920254
180,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,PI($p$),0.02154181992364184,0.024098389643390172,0.0005807323834046547
181,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,LS-Prop,0.008895531137246783,0.009951247210780778,9.902732105007221e-05
182,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,LS-Num,0.009577874416569543,0.010714570563865822,0.00011480202236805995
183,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,DM,-0.5230367431284848,-0.5851104167799174,0.3423541998243686
184,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,16,DM($0.75$),-0.2536428040014006,-0.2837449733928721,0.08051120992572168
185,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,17,PI($p$),0.03621408948969501,0.04051195498786497,0.0016412184969387977
186,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,17,LS-Prop,-0.004297552504332732,-0.004807583348548805,2.311285765324374e-05
187,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,17,LS-Num,-0.003923712859444756,-0.004389376648344712,1.9266627361033855e-05
188,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,17,DM,-0.5283095015413241,-0.5910089428644573,0.3492915705457633
189,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,17,DM($0.75$),-1.4692108388118568,-1.6435758625538912,2.7013416159697674
190,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,18,PI($p$),0.036720124467029366,0.04107804587991648,0.0016874058533125234
191,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,18,LS-Prop,0.02364050790866813,0.02644614860629746,0.000699398776106369
192,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,18,LS-Num,0.024123574946766427,0.026986545738444834,0.0007282736508931751
193,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,18,DM,-0.5201279718227896,-0.58185643431434,0.3385569101529978
194,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,18,DM($0.75$),-0.11134485691875656,-0.12455919492070933,0.01551499303929526
195,0.05,1.25,14400,12,120lat1,0.1,100,0.5,0.5,19,PI($p$),-0.011019774837963299,-0.012327594825737975,0.0001519695941875617
