,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
0,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,PI($p$),-0.0018742061958813034,-0.002101476402453395,4.416203070068463e-06
1,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,LS-Prop,-0.5553760843973454,-0.6227221628083347,0.3877828920526901
2,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,LS-Num,-0.5551801012644254,-0.6225024143462843,0.387509255866953
3,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,DM,-0.5567731987770779,-0.6242886942321386,0.3897363737460687
4,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,DM($0.75$),-0.5553047738085717,-0.6226422049467705,0.3876833153809761
5,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,PI($p$),0.006748255141151108,0.007566562829654622,5.725287305511095e-05
6,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,LS-Prop,-0.5642030678863535,-0.6326195249810564,0.4002074633872575
7,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,LS-Num,-0.5643075036511573,-0.6327366248475437,0.4003556364234612
8,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,DM,-0.5638508031807676,-0.6322245439123604,0.3997078739251921
9,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,DM($0.75$),-0.5645812717111233,-0.6330435906013803,0.40074418760148794
10,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,PI($p$),-0.011571286045203868,-0.012974444660076356,0.00016833621423738388
11,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,LS-Prop,-0.5601426124505814,-0.6280666901327667,0.3944677672543288
12,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,LS-Num,-0.5601750433017908,-0.6281030536175731,0.39451344596371996
13,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,DM,-0.5577969116538342,-0.6254365446971081,0.39117087144265766
14,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,DM($0.75$),-0.5558956988711644,-0.6233047868320432,0.38850885728773876
15,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,PI($p$),0.007946790516792934,0.008910435139410033,7.93958543736331e-05
16,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,LS-Prop,-0.5483093557550319,-0.6147985077073119,0.3779772050791377
17,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,LS-Num,-0.5493394613224654,-0.6159535260541482,0.37939874625853826
18,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,DM,-0.5466110529380249,-0.6128942650994263,0.3756393801917659
19,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,DM($0.75$),-0.5460551885313091,-0.6122709953993025,0.37487577180725273
20,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,4,PI($p$),-0.007549040289395937,-0.008464452878342854,7.164696252968662e-05
21,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,4,LS-Prop,-0.550869552340388,-0.6176691591444862,0.3815151901582566
