,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
0,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,PI($p$),-0.002129468875763926,-0.0023977972211757237,5.749431513878022e-06
1,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,LS-Prop,-0.5446576289146808,-0.6132883950394782,0.37612265549009904
2,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,LS-Num,-0.5435660892056388,-0.6120593135013858,0.3746166032437876
3,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,DM,-0.5450180020492603,-0.6136941777726825,0.37662054383208887
4,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,0,DM($0.75$),-0.5460240716561489,-0.6148270193629788,0.3780122637387647
5,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,PI($p$),0.00938934603641935,0.010572470953212232,0.00011177714205651635
6,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,LS-Prop,-0.543818290507407,-0.6123432939753148,0.3749643096765389
7,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,LS-Num,-0.5442758886260898,-0.6128585527376667,0.3755956056637073
8,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,DM,-0.5396677645688737,-0.6076697720116455,0.3692625518166852
9,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,1,DM($0.75$),-0.5433416622051691,-0.6118066070898446,0.37430732447878745
10,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,PI($p$),0.000951206133566977,0.0010710649259966232,1.147180075700152e-06
11,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,LS-Prop,-0.5765644937988433,-0.6492157536528922,0.4214810947910928
12,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,LS-Num,-0.5750174037543253,-0.6474737191710203,0.41922221701715323
13,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,DM,-0.5719835914303489,-0.6440576247435356,0.4148102239902849
14,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,2,DM($0.75$),-0.5699454869948419,-0.6417627045371196,0.41185936893479824
15,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,PI($p$),-0.0048654121533231,-0.0054784889668451076,3.0013841359843573e-05
16,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,LS-Prop,-0.5673982291645858,-0.6388944739578793,0.40818614885391535
17,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,LS-Num,-0.5660492445996453,-0.6373755076663139,0.40624753777289135
18,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,DM,-0.5675319017136398,-0.6390449902064693,0.4083784995079865
19,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,3,DM($0.75$),-0.5650438407876215,-0.6362434157658087,0.4048056841053437
20,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,4,PI($p$),0.02291309629271184,0.025800310699299,0.0006656560321803625
21,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,4,LS-Prop,-0.5503920867865535,-0.6197454357159674,0.3840844050907743
22,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,4,LS-Num,-0.5502556195597624,-0.6195917726402093,0.3838939647234368
23,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,4,DM,-0.5460823700896421,-0.6148926638170584,0.378092988016038
24,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,4,DM($0.75$),-0.546502236377235,-0.6153654362670875,0.37867462015218295
25,0.1,1.25,14400,12,120lat0,1.0,100,0.1,0.1,5,PI($p$),0.013757340481715936,0.015490864014620964,0.00023996686791947873
