,B,ratio,N,k,Graph,p,NC,q,q_true,rep,Estimator,Bias,Abs_Bias,Bias_sq
84,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,16,DM($0.75$),-0.7096780964033732,-0.7955449558639086,0.6328917768005083
85,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,17,PI($p$),-0.036647577845190196,-0.041081718383484844,0.0016877075853399565
86,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,17,LS-Prop,-0.5371354549308262,-0.6021256735293169,0.3625553267231335
87,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,17,LS-Num,-0.5374917363917971,-0.6025250629434467,0.36303645147500435
88,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,17,DM,-0.5526223831177363,-0.6194864285862407,0.3837634352025355
89,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,17,DM($0.75$),-0.7206451123665728,-0.8078389160053011,0.65260371421262
90,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,18,PI($p$),0.0543376412628968,0.060912175025999105,0.003710293066397949
91,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,18,LS-Prop,-0.5594448263732492,-0.6271343471934201,0.39329748942971715
92,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,18,LS-Num,-0.559537797636101,-0.62723856743014,0.3934282204718142
93,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,18,DM,-0.5495157286796537,-0.616003887303997,0.37946078917363546
94,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,18,DM($0.75$),-0.7306449577181472,-0.819048683601598,0.6708407461095106
95,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,19,PI($p$),-0.0068286178344929725,-0.007654840273759067,5.859657961676379e-05
96,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,19,LS-Prop,-0.5440677262018376,-0.6098967086934046,0.37197399527504765
97,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,19,LS-Num,-0.5420498827687041,-0.6076347181189625,0.36921995066351104
98,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,19,DM,-0.5486538691628665,-0.6150377478744188,0.3782714313104371
99,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,19,DM($0.75$),-0.46316039149630245,-0.5192000641955915,0.2695687066607063
100,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,20,PI($p$),-0.0062398891464095965,-0.0069948788904914405,4.892833069264277e-05
101,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,20,LS-Prop,-0.5682986324758416,-0.6370594115582514,0.40584469385494554
102,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,20,LS-Num,-0.5673013441940057,-0.6359414572826756,0.40442153709081313
103,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,20,DM,-0.5513085692926627,-0.6180136510455803,0.3819408728786882
104,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,20,DM($0.75$),-0.5033111588040033,-0.5642088372824132,0.31833161206757266
105,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,21,PI($p$),-0.010306173800381131,-0.011553159978731742,0.00013347550549416883
106,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,21,LS-Prop,-0.5143207673109862,-0.5765505434139044,0.3324105291108685
107,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,21,LS-Num,-0.5141613423829101,-0.5763718290108354,0.3322044852772957
108,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,21,DM,-0.5325640823279744,-0.5970011918326095,0.35641042304955617
109,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,21,DM($0.75$),-0.4278169165660203,-0.4795802374798084,0.2299972041811894
110,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,22,PI($p$),0.04826814477993972,0.054108305305176074,0.002927708702998145
111,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,22,LS-Prop,-0.5377842974594047,-0.6028530221728451,0.36343176634293284
112,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,22,LS-Num,-0.5392513227495627,-0.6044975488612474,0.3654172865792562
113,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,22,DM,-0.5549366547526562,-0.6220807134246626,0.3869844140149373
114,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,22,DM($0.75$),-0.357817244082635,-0.4011110179301177,0.16089004870493523
115,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,23,PI($p$),-0.019580712970808996,-0.021949863628441646,0.00048179651330718543
116,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,23,LS-Prop,-0.5891622688193255,-0.6604474247126035,0.4361908008095101
117,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,23,LS-Num,-0.5896733476483762,-0.6610203410623692,0.4369478912982109
118,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,23,DM,-0.5704101802858651,-0.6394264441859218,0.4088661775242517
119,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,23,DM($0.75$),-0.8288976212339024,-0.9291893392823747,0.863392828236016
120,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,24,PI($p$),-0.01374860854642155,-0.015412109003623886,0.00023753310393958446
121,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,24,LS-Prop,-0.5524555578195364,-0.6192994184119573,0.3835317696453886
122,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,24,LS-Num,-0.5525221182334268,-0.6193740322429311,0.3836241918168674
123,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,24,DM,-0.540601710090369,-0.6060113250971005,0.3672497261459437
124,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,24,DM($0.75$),-0.4342473092955111,-0.48678866976212964,0.2369632090087837
125,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,25,PI($p$),0.007352841400421464,0.008242491795953377,6.793867100635873e-05
126,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,25,LS-Prop,-0.5666645932919622,-0.6352276632810997,0.4035141841975662
127,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,25,LS-Num,-0.5680533773932613,-0.6367844820587565,0.40549447659083876
128,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,25,DM,-0.5695481908041279,-0.6384601590664019,0.40763137471509514
129,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,25,DM($0.75$),-0.6808094184854163,-0.7631833383693247,0.5824488079645472
130,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,26,PI($p$),0.04933751500502388,0.05530706301353461,0.003058871219183088
131,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,26,LS-Prop,-0.5317516176612153,-0.596090423738267,0.35532379327246677
132,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,26,LS-Num,-0.5321915845887922,-0.596583624066352,0.35591202050414245
133,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,26,DM,-0.5394497312433605,-0.604719963611317,0.36568623439007253
134,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,26,DM($0.75$),-0.5148659806312189,-0.5771617243267425,0.33311565602781873
135,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,27,PI($p$),-0.0013318299698217098,-0.001492973532549069,2.228969968892046e-06
136,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,27,LS-Prop,-0.5737750084633673,-0.6431983967057006,0.4137041775247838
137,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,27,LS-Num,-0.575346616414316,-0.6449601599393544,0.4159736079089976
138,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,27,DM,-0.5537421471931253,-0.6207416775032469,0.38532023018954503
139,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,27,DM($0.75$),-0.6260810215725818,-0.7018331285669126,0.49256974035402046
140,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,28,PI($p$),0.007576906226853217,0.008493667143421035,7.214238154323005e-05
141,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,28,LS-Prop,-0.5417120943948062,-0.6072560593462515,0.36875992161273813
142,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,28,LS-Num,-0.5419581152764306,-0.6075318473019533,0.3690949454861239
143,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,28,DM,-0.5495134845857643,-0.6160013716879971,0.3794576899214939
144,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,28,DM($0.75$),-0.6424453891493771,-0.7201774879991681,0.518655614220792
145,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,29,PI($p$),0.004441800536062792,0.004979232174878723,2.4792753051347495e-05
146,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,29,LS-Prop,-0.5698617707434548,-0.6388116803268943,0.4080803629220702
147,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,29,LS-Num,-0.569742174192379,-0.6386776132992811,0.407909093729666
148,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,29,DM,-0.549878658712875,-0.6164107297283639,0.37996218772425405
149,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,29,DM($0.75$),-0.6812197563640972,-0.7636433247085379,0.5831511273719094
150,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,30,PI($p$),0.014832503936577358,0.016627149336265745,0.0002764620950504824
151,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,30,LS-Prop,-0.5351279942034239,-0.5998753219066961,0.3598504018326623
152,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,30,LS-Num,-0.5359564383701729,-0.6008040029261783,0.36096544993211926
153,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,30,DM,-0.5480702241653348,-0.6143834852782436,0.37746706698264176
154,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,30,DM($0.75$),-0.8975340464243436,-1.0061303666657957,1.0122983147270486
155,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,31,PI($p$),0.006567235432854988,0.007361832144822111,5.419657252853613e-05
156,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,31,LS-Prop,-0.5266491357700698,-0.5903705716652499,0.3485374118883539
157,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,31,LS-Num,-0.5273005543087723,-0.5911008080009174,0.34940016521933737
158,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,31,DM,-0.541755803724237,-0.6073050572464672,0.36881943255713484
159,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,31,DM($0.75$),-0.8028571766812619,-0.8999981546913653,0.8099966784478628
160,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,32,PI($p$),-0.025905401301304073,-0.029039801903606888,0.0008433100946007302
161,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,32,LS-Prop,-0.5830804117982964,-0.653629698901583,0.427231783286174
162,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,32,LS-Num,-0.5827879076431536,-0.6533018034707214,0.42680324641809714
163,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,32,DM,-0.558283986998422,-0.6258330531082676,0.39166701036281576
164,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,32,DM($0.75$),-0.5412198370407334,-0.606704241758807,0.3680900369681289
165,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,33,PI($p$),0.06932888662479057,0.07771727256277594,0.006039974454596806
166,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,33,LS-Prop,-0.5766405631904442,-0.6464106666354495,0.4178467499400863
167,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,33,LS-Num,-0.5768581146008843,-0.6466545404820483,0.41816209472604904
168,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,33,DM,-0.5556135471265996,-0.6228395057792281,0.3879290499593131
169,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,33,DM($0.75$),-0.5888651988060897,-0.6601144109817783,0.43575103558582007
170,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,34,PI($p$),-0.02599671414015927,-0.029142163056818493,0.0008492656676301966
171,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,34,LS-Prop,-0.5611970752531205,-0.6290986078418246,0.3957650583885218
172,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,34,LS-Num,-0.5612025661077717,-0.6291047630574687,0.3957728029015938
173,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,34,DM,-0.5484114070923479,-0.614765949324954,0.3779371724494119
174,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,34,DM($0.75$),-0.47578688962781207,-0.5333542940494577,0.28446680298099536
175,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,35,PI($p$),-0.012579560077191342,-0.014101612572115174,0.00019885547713403674
176,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,35,LS-Prop,-0.5546099354621566,-0.6217144630290853,0.38652887353954385
177,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,35,LS-Num,-0.5538834889063096,-0.6209001207291922,0.38551695992152546
178,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,35,DM,-0.5524568515605748,-0.6193008686880227,0.3835335659577395
179,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,35,DM($0.75$),-0.6308984296529299,-0.707233414581208,0.5001791027001948
180,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,36,PI($p$),0.013269624433506634,0.014875170641147184,0.00022127070160324713
181,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,36,LS-Prop,-0.5564780181406156,-0.6238085726817806,0.3891371353512803
182,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,36,LS-Num,-0.5562038282387267,-0.6235012074206827,0.3887537556550492
183,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,36,DM,-0.5613515549317301,-0.6292717786494404,0.3959829714046303
184,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,36,DM($0.75$),-0.7312060692444574,-0.8196776863095799,0.6718715094338261
185,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,37,PI($p$),-0.030720251543962192,-0.03443722059695431,0.0011859221624432941
186,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,37,LS-Prop,-0.5562925152588434,-0.6236006250465922,0.38887773955850047
187,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,37,LS-Num,-0.5562333804863261,-0.6235343353157541,0.3887950673176592
188,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,37,DM,-0.5610794405014414,-0.6289667399797519,0.3955991600007569
189,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,37,DM($0.75$),-0.6210093170384822,-0.6961477777294227,0.48462172843761375
190,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,38,PI($p$),-0.024837751441525797,-0.02784297271459857,0.0007752311295858804
191,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,38,LS-Prop,-0.5239853375849653,-0.5873844696278062,0.3450205151599392
192,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,38,LS-Num,-0.5236091988301971,-0.5869628203045746,0.3445253524199003
193,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,38,DM,-0.5518066702347976,-0.6185720192607396,0.3826313430123088
194,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,38,DM($0.75$),-0.41227693667180954,-0.46216001177223764,0.21359187648131484
195,0.1,1.25,14400,12,120lat0,0.1,100,1.0,1.0,39,PI($p$),-0.011072561473614854,-0.01241227603538797,0.0001540645963786665
